date,home_team,away_team,team,scorer,minute,own_goal,penalty
2008-01-27,686,24,24,Manucho,50,0,0
2008-01-27,686,24,24,Manucho,67,0,0
2008-01-27,686,24,24,Flávio Amado,78,0,0
2008-01-27,788,710,788,Francileudo Santos,8,0,0
2008-01-27,788,710,788,Chaouki Ben Saada,32,0,0
2008-01-27,788,710,788,Francileudo Santos,34,0,0
2008-01-27,788,710,710,Katlego Mphela,87,0,0
2008-01-28,288,504,288,Michael Essien,26,0,0
2008-01-28,288,504,288,Sulley Muntari,45,0,0
2008-01-28,324,516,324,Souleymane Youla,62,0,0
2008-01-28,324,516,516,Brian Brendell,80,0,0
2008-01-29,384,466,384,Didier Drogba,9,0,0
2008-01-29,384,466,384,Marc Zoro,54,0,0
2008-01-29,384,466,384,Boubacar Sanogo,86,0,0
2008-01-29,566,204,566,Mikel John Obi,53,0,0
2008-01-29,566,204,566,Yakubu,86,0,0
2008-01-30,120,729,120,Samuel Eto'o,27,0,1
2008-01-30,120,729,120,Mohammed Ali El Khider,33,1,0
2008-01-30,120,729,120,Samuel Eto'o,90,0,0
2008-01-30,818,894,818,Amr Zaki,15,0,0
2008-01-30,818,894,894,Christopher Katongo,88,0,0
2008-01-31,686,710,710,Elrio van Heerden,14,0,0
2008-01-31,686,710,686,Henri Camara,36,0,0
2008-02-03,60,136,60,Tyrell Burgess,18,0,0
2008-02-03,60,136,136,Allean Richard Grant Velasquez,87,0,0
2008-02-03,288,566,566,Yakubu,35,0,1
2008-02-03,288,566,288,Michael Essien,45,0,0
2008-02-03,288,566,288,Junior Agogo,83,0,0
2008-02-03,384,324,384,Abdul Kader Keïta,25,0,0
2008-02-03,384,324,384,Didier Drogba,70,0,0
2008-02-03,384,324,384,Salomon Kalou,72,0,0
2008-02-03,384,324,384,Salomon Kalou,81,0,0
2008-02-03,384,324,384,Bakari Koné,85,0,0
2008-02-04,818,24,818,Hosny Abd Rabo,23,0,1
2008-02-04,818,24,24,Manucho,27,0,0
2008-02-04,818,24,818,Amr Zaki,38,0,0
2008-02-04,788,120,120,Stéphane Mbia,18,0,0
2008-02-04,788,120,120,Geremi Njitap,27,0,0
2008-02-04,788,120,788,Chaouki Ben Saada,34,0,0
2008-02-04,788,120,788,Yassine Chikhaoui,81,0,0
2008-02-04,788,120,120,Stéphane Mbia,93,0,0
2008-02-06,533,28,28,George Dublin,23,0,0
2008-02-06,533,28,28,Gayson Gregory,27,0,0
2008-02-06,533,28,28,Dario Sierra,40,1,0
2008-02-06,36,634,36,Joshua Kennedy,11,0,0
2008-02-06,36,634,36,Tim Cahill,17,0,0
2008-02-06,36,634,36,Mark Bresciano,33,0,0
2008-02-06,84,659,84,Deon McCaulay,7,0,0
2008-02-06,84,659,659,Gerard Williams,13,0,0
2008-02-06,84,659,84,Harrison Róchez,23,0,0
2008-02-06,84,659,84,Deon McCaulay,41,0,0
2008-02-06,212,52,212,Richard Pacquette,21,0,0
2008-02-06,212,52,52,Rashida Williams,43,0,0
2008-02-06,222,660,222,Shawn Martin,5,0,0
2008-02-06,222,660,222,Shawn Martin,18,0,0
2008-02-06,222,660,222,Rudis Corrales,31,0,0
2008-02-06,222,660,222,Rudis Corrales,33,0,0
2008-02-06,222,660,222,Ronald Cerritos,47,0,0
2008-02-06,222,660,222,Rudis Corrales,54,0,0
2008-02-06,222,660,222,Rudis Corrales,65,0,0
2008-02-06,222,660,222,Rudis Corrales,68,0,0
2008-02-06,222,660,222,Eliseo Quintanilla,70,0,0
2008-02-06,222,660,222,Ronald Cerritos,77,0,0
2008-02-06,222,660,222,Emerson Umaña,80,0,0
2008-02-06,222,660,222,Ronald Cerritos,84,0,0
2008-02-06,368,156,368,Hawar Mulla Mohammed,51,0,1
2008-02-06,368,156,156,Zheng Zhi,75,0,0
2008-02-06,392,764,392,Yasuhito Endō,21,0,0
2008-02-06,392,764,764,Teeratep Winothai,22,0,0
2008-02-06,392,764,392,Yoshito Ōkubo,54,0,0
2008-02-06,392,764,392,Yuji Nakazawa,66,0,0
2008-02-06,392,764,392,Seiichiro Maki,90,0,0
2008-02-06,400,408,408,Hong Yong-jo,44,0,0
2008-02-06,422,860,860,Odil Ahmedov,44,0,0
2008-02-06,558,531,531,Anton Jongsma,15,0,0
2008-02-06,512,48,48,A'ala Hubail,14,0,0
2008-02-06,682,702,682,Yasser Al-Qahtani,38,0,0
2008-02-06,682,702,682,Malek Mouath,81,0,0
2008-02-06,410,795,410,Kwak Tae-hwi,43,0,0
2008-02-06,410,795,410,Seol Ki-hyeon,57,0,0
2008-02-06,410,795,410,Park Ji-sung,73,0,0
2008-02-06,410,795,410,Seol Ki-hyeon,85,0,0
2008-02-06,796,662,796,David Lowery,31,0,0
2008-02-06,796,662,796,Gavin Glinton,74,0,0
2008-02-06,796,662,662,Gilbert Nyhime,90,0,0
2008-02-06,784,414,784,Mohamed Al-Shehhi,14,0,0
2008-02-06,784,414,784,Faisal Khalil,53,0,0
2008-02-07,288,120,120,Alain N'Kong,72,0,0
2008-02-07,384,818,818,Ahmed Fathy,12,0,0
2008-02-07,384,818,818,Amr Zaki,61,0,0
2008-02-07,384,818,384,Abdul Kader Keïta,63,0,0
2008-02-07,384,818,818,Amr Zaki,67,0,0
2008-02-07,384,818,818,Mohamed Aboutrika,90,0,0
2008-02-09,288,384,288,Sulley Muntari,10,0,0
2008-02-09,288,384,384,Boubacar Sanogo,24,0,0
2008-02-09,288,384,384,Boubacar Sanogo,32,0,0
2008-02-09,288,384,288,Quincy Owusu-Abeyie,70,0,0
2008-02-09,288,384,288,Junior Agogo,80,0,0
2008-02-09,288,384,288,Haminu Draman,84,0,0
2008-02-10,120,818,818,Mohamed Aboutrika,76,0,0
2008-03-26,660,222,222,Ronald Cerritos,7,0,0
2008-03-26,660,222,222,Rudis Corrales,15,0,0
2008-03-26,660,222,222,Carlos Monteagudo,22,0,0
2008-03-26,660,222,222,William Antonio Torres,36,0,0
2008-03-26,28,533,28,Okeem Challenger,86,0,0
2008-03-26,44,92,44,Lesly St. Fleur,47,0,0
2008-03-26,44,92,92,Rohan Lennon,68,0,0
2008-03-26,48,392,48,A'ala Hubail,77,0,0
2008-03-26,52,212,52,Dwayne Stanford,80,0,0
2008-03-26,531,558,531,Tyrone Loran,42,0,0
2008-03-26,531,558,531,Angelo Zimmerman,81,0,0
2008-03-26,308,850,308,Jason Roberts,3,0,0
2008-03-26,308,850,308,Jason Roberts,8,0,0
2008-03-26,308,850,308,Ricky Charles,9,0,0
2008-03-26,308,850,308,Shane Rennie,22,0,0
2008-03-26,308,850,308,Ricky Charles,43,0,0
2008-03-26,308,850,308,Dorset Langiagne,56,0,0
2008-03-26,308,850,308,Ricky Charles,65,0,0
2008-03-26,308,850,308,Byron Bubb,82,0,0
2008-03-26,308,850,308,Ricky Charles,87,0,0
2008-03-26,308,850,308,Dwight Ferguson,89,1,0
2008-03-26,414,364,364,Alireza Vahedi Nikbakht,2,0,0
2008-03-26,414,364,364,Jalal Hosseini,5,0,0
2008-03-26,414,364,414,Ahmad Ajab,38,0,0
2008-03-26,414,364,414,Fahad Al-Rashidi,81,0,0
2008-03-26,500,740,740,Wensley Christoph,36,0,0
2008-03-26,500,740,740,Cleon Wondel,44,0,0
2008-03-26,500,740,500,Vladimir Farrell,48,0,0
2008-03-26,500,740,740,Wensley Christoph,56,0,0
2008-03-26,500,740,740,Melvin Valies,65,0,0
2008-03-26,500,740,740,Kenzo Huur,82,0,0
2008-03-26,500,740,740,Kenzo Huur,85,0,0
2008-03-26,500,740,740,Raydell Schuurman,88,0,0
2008-03-26,630,214,630,Petter Villegas,96,0,1
2008-03-26,634,368,634,Fábio César Montezine,1,0,0
2008-03-26,634,368,634,Fábio César Montezine,62,0,0
2008-03-26,659,84,84,Elroy Smith,39,0,0
2008-03-26,659,84,659,Orlando Mitchum,84,0,0
2008-03-26,662,796,662,Kenwin McPhee,28,0,0
2008-03-26,662,796,662,Titus Elva,85,0,0
2008-03-26,702,422,702,Aleksandar Đurić,8,0,0
2008-03-26,702,422,702,Fazrul Nawaz,24,0,0
2008-03-26,760,784,760,Zyad Chaabo,2,0,0
2008-03-26,760,784,784,Ismail Matar,54,0,0
2008-03-26,764,512,512,Ismail Al-Ajmi,1,0,0
2008-03-26,795,400,400,Waseem Al-Bzour,33,0,0
2008-03-26,795,400,400,Tha'er Bawab,86,0,0
2008-03-26,860,682,860,Timur Kapadze,45,0,0
2008-03-26,860,682,860,Maksim Shatskikh,65,0,0
2008-03-26,860,682,860,Server Djeparov,67,0,1
2008-03-30,44,92,44,Michael Bethel,40,0,0
2008-03-30,44,92,44,Demont Mitchell,52,0,0
2008-03-30,44,92,92,Avondale Williams,78,0,0
2008-03-30,44,92,92,Avondale Williams,90,0,1
2008-03-30,136,60,60,Devaun DeGraff,18,0,0
2008-03-30,136,60,60,Devaun DeGraff,25,0,0
2008-03-30,136,60,60,Kwame Steede,52,0,0
2008-03-30,136,60,136,Marshall Forbes,63,0,1
2008-05-30,428,233,428,Juris Laizāns,48,0,1
2008-05-31,120,132,120,Rigobert Song,8,0,0
2008-05-31,120,132,120,Samuel Eto'o,56,0,1
2008-05-31,233,440,440,Valerijus Mižigurskis,89,0,0
2008-05-31,454,262,454,Elvis Kafoteka,3,0,0
2008-05-31,454,262,454,Essau Kanyenda,19,0,0
2008-05-31,454,262,262,Ahmed Daher,23,0,0
2008-05-31,454,262,454,Essau Kanyenda,46,0,0
2008-05-31,454,262,454,Essau Kanyenda,48,0,0
2008-05-31,454,262,454,Joseph Kamwendo,66,0,0
2008-05-31,454,262,454,Moses Chavula,72,0,0
2008-05-31,454,262,454,Robert Ng'ambi,78,0,0
2008-05-31,454,262,454,Noel Mkandawire,83,0,0
2008-05-31,516,404,516,Wilko Risser,14,0,0
2008-05-31,516,404,404,Austin Makacha,40,0,0
2008-05-31,516,404,516,Costa Khaiseb,89,0,0
2008-05-31,646,478,646,Olivier Karekezi,15,0,0
2008-05-31,646,478,646,Saïd Makasi,60,0,1
2008-05-31,646,478,646,Labama Bokota,75,0,0
2008-05-31,686,12,686,Abdoulaye Faye,79,0,0
2008-05-31,410,400,410,Park Ji-sung,39,0,0
2008-05-31,410,400,410,Park Chu-young,48,0,1
2008-05-31,410,400,400,Hassan Abdel-Fattah,73,0,0
2008-05-31,410,400,400,Hassan Abdel-Fattah,80,0,0
2008-05-31,834,480,480,Wesley Marquette,39,0,0
2008-05-31,834,480,834,Danny Mrwanda,70,0,0
2008-05-31,768,894,768,Adékambi Olufadé,16,0,0
2008-05-31,800,562,800,Ibrahim Sekagya,56,0,0
2008-06-01,24,204,24,Flávio Amado,60,0,0
2008-06-01,24,204,24,Job,78,0,0
2008-06-01,24,204,24,António Mendonça,84,0,0
2008-06-01,36,368,36,Harry Kewell,47,0,0
2008-06-01,108,690,108,Selemani Ndikumana,81,0,0
2008-06-01,818,178,178,Hérita Ilunga,44,0,0
2008-06-01,818,178,818,Amr Zaki,67,0,0
2008-06-01,818,178,818,Ahmed Eid Abdel Malek,80,0,0
2008-06-01,226,694,226,Ronan Carolino Falcão,47,0,0
2008-06-01,226,694,226,Juan Ramón Epitié,57,0,0
2008-06-01,288,434,288,Prince Tagoe,16,0,0
2008-06-01,288,434,288,Junior Agogo,55,0,0
2008-06-01,288,434,288,Laryea Kingston,67,0,0
2008-06-01,384,508,384,Sekou Cissé,75,0,0
2008-06-01,428,440,428,Kaspars Gorkšs,56,0,0
2008-06-01,428,440,428,Vidas Alunderis,77,1,0
2008-06-01,428,440,440,Ričardas Beniušis,81,0,0
2008-06-01,430,270,270,Mustapha Jarju,17,0,0
2008-06-01,430,270,430,Oliver Makor,85,0,0
2008-06-01,466,180,466,Seydou Keita,2,0,0
2008-06-01,466,180,180,Lys Mouithys,5,0,0
2008-06-01,466,180,466,Adama Coulibaly,32,0,0
2008-06-01,466,180,466,Soumaïla Coulibaly,42,0,0
2008-06-01,466,180,466,Seydou Keita,61,0,0
2008-06-01,466,180,180,Lys Mouithys,75,0,0
2008-06-01,566,710,566,Ikechukwu Uche,10,0,0
2008-06-01,566,710,566,Obinna Nwaneri,45,0,0
2008-06-01,788,854,788,Tijani Belaid,38,0,0
2008-06-01,788,854,854,Yssouf Koné,85,0,0
2008-06-01,788,854,854,Yssouf Koné,87,0,0
2008-06-02,392,512,392,Yuji Nakazawa,10,0,0
2008-06-02,392,512,392,Yoshito Ōkubo,22,0,0
2008-06-02,392,512,392,Shunsuke Nakamura,49,0,0
2008-06-02,682,422,422,Mahmoud El Ali,43,0,0
2008-06-02,682,422,682,Yasser Al-Qahtani,45,0,0
2008-06-02,682,422,682,Osama Hawsawi,65,0,0
2008-06-02,682,422,682,Redha Tukar,83,0,0
2008-06-02,682,422,682,Yasser Al-Qahtani,90,0,0
2008-06-02,702,860,860,Timur Kapadze,10,0,0
2008-06-02,702,860,702,Aleksandar Đurić,16,0,0
2008-06-02,702,860,860,Victor Karpenko,22,0,0
2008-06-02,702,860,702,Fahrudin Mustafić,31,0,1
2008-06-02,702,860,860,Server Djeparov,34,0,0
2008-06-02,702,860,860,Vitaliy Denisov,42,0,0
2008-06-02,702,860,860,Server Djeparov,44,0,0
2008-06-02,702,860,860,Aziz Ibrahimov,62,0,0
2008-06-02,702,860,702,John Wilkinson,73,0,0
2008-06-02,702,860,860,Maksim Shatskikh,88,0,0
2008-06-02,760,414,760,Jehad Al-Hussain,52,0,0
2008-06-02,764,48,48,Salman Isa,22,0,0
2008-06-02,764,48,764,Sarayoot Chaikamdee,25,0,0
2008-06-02,764,48,48,Ismail Abdullatif,34,0,0
2008-06-02,764,48,764,Teeratep Winothai,45,0,0
2008-06-02,764,48,48,Sayed Mohamed Adnan,57,0,0
2008-06-04,340,630,340,Julio César de León,25,0,0
2008-06-04,340,630,340,Wilson Palacios,51,0,0
2008-06-04,340,630,340,David Suazo,52,0,0
2008-06-04,340,630,340,David Suazo,90,0,0
2008-06-06,12,430,12,Rafik Djebbour,14,0,0
2008-06-06,12,430,12,Karim Ziani,18,0,0
2008-06-06,12,430,12,Karim Ziani,46,0,1
2008-06-06,262,818,818,Amr Zaki,40,0,0
2008-06-06,262,818,818,Hosny Abd Rabo,47,0,1
2008-06-06,262,818,818,Ahmed Hassan,54,0,0
2008-06-06,262,818,818,Ahmed Eid Abdel Malek,65,0,0
2008-06-07,48,764,764,Datsakorn Thonglao,65,0,0
2008-06-07,48,764,48,Salman Ghuloom,67,0,0
2008-06-07,854,108,854,Moumouni Dagano,25,0,0
2008-06-07,854,108,854,Moumouni Dagano,47,0,0
2008-06-07,132,834,132,Elvis Macedo Babanco,73,0,0
2008-06-07,148,466,466,Frédéric Kanouté,5,0,0
2008-06-07,148,466,466,Frédéric Kanouté,21,0,1
2008-06-07,148,466,148,Hilaire Kédigui,43,0,0
2008-06-07,156,634,634,Sebastián Soria,14,0,1
2008-06-07,368,36,368,Emad Mohammed,28,0,0
2008-06-07,400,410,410,Park Chu-young,24,0,1
2008-06-07,404,324,404,Dennis Oliech,3,0,0
2008-06-07,404,324,404,Dennis Oliech,50,0,0
2008-06-07,434,266,434,Bruno Ecuele Manga,5,1,0
2008-06-07,478,504,504,Tarik Sektioui,8,0,0
2008-06-07,478,504,504,Abdessalam Benjelloun,36,0,0
2008-06-07,478,504,504,Youssef Safri,59,0,0
2008-06-07,478,504,504,Houssine Kharja,79,0,0
2008-06-07,478,504,478,Dominique da Silva,82,0,1
2008-06-07,408,795,408,Choe Kum-chol,72,0,0
2008-06-07,512,392,512,Ahmed Mubarak Al-Mahaijri,11,0,0
2008-06-07,512,392,392,Yasuhito Endō,53,0,1
2008-06-07,620,792,620,Pepe,61,0,0
2008-06-07,620,792,620,Raul Meireles,90,0,0
2008-06-07,682,422,682,Redha Tukar,45,0,0
2008-06-07,682,422,682,Redha Tukar,60,0,0
2008-06-07,682,422,422,Mohammed Ghaddar,90,0,0
2008-06-07,690,788,788,Issam Jemâa,10,0,0
2008-06-07,690,788,788,Chaouki Ben Saada,43,0,0
2008-06-07,694,566,566,Joseph Yobo,88,0,0
2008-06-07,710,226,710,Kagiso Dikgacoi,9,0,0
2008-06-07,710,226,710,Surprise Moriri,33,0,0
2008-06-07,710,226,710,Thembinkosi Fanteni,62,0,0
2008-06-07,710,226,226,Juvenal Edjogo-Owono,78,0,1
2008-06-07,710,226,710,Kagiso Dikgacoi,90,0,0
2008-06-07,756,203,203,Václav Svěrkoš,71,0,0
2008-06-07,784,364,364,Ferydoon Zandi,8,0,0
2008-06-08,40,191,191,Luka Modrić,4,0,1
2008-06-08,204,800,800,Eugene Ssepuuya,8,0,0
2008-06-08,204,800,204,Razak Omotoyossi,15,0,0
2008-06-08,204,800,204,Oumar Tchomogo,17,0,0
2008-06-08,204,800,204,Stéphane Sessègnon,69,0,0
2008-06-08,204,800,204,Razak Omotoyossi,86,0,0
2008-06-08,180,729,180,Wilfried Urbain Elvis Endzanga,60,0,0
2008-06-08,178,454,178,Zola Matumona,75,0,1
2008-06-08,748,768,748,Siza Dlamini,55,0,0
2008-06-08,748,768,748,Collen Salelwako,72,0,0
2008-06-08,748,768,768,Adékambi Olufadé,88,0,0
2008-06-08,276,616,276,Lukas Podolski,20,0,0
2008-06-08,276,616,276,Lukas Podolski,72,0,0
2008-06-08,414,760,414,Ahmad Ajab,2,0,0
2008-06-08,414,760,760,Firas Al-Khatib,10,0,0
2008-06-08,414,760,414,Ahmad Ajab,20,0,0
2008-06-08,414,760,760,Firas Al-Khatib,45,0,0
2008-06-08,414,760,414,Anas Al Khouja,57,1,0
2008-06-08,414,760,414,Ahmad Ajab,63,0,0
2008-06-08,426,288,288,Laryea Kingston,15,0,0
2008-06-08,426,288,288,Junior Agogo,42,0,0
2008-06-08,426,288,288,Junior Agogo,62,0,0
2008-06-08,426,288,426,Sello Muso,90,0,0
2008-06-08,426,288,426,Lehlohonolo Seema,90,0,0
2008-06-08,480,120,120,André Bikey,11,0,0
2008-06-08,480,120,120,Samuel Eto'o,27,0,0
2008-06-08,480,120,120,Gustave Bebbe,87,0,0
2008-06-08,508,72,72,Diphetogo Selolwane,20,0,0
2008-06-08,508,72,508,Almiro Lobo,60,0,0
2008-06-08,508,72,72,Boitumelo Mafoko,80,0,0
2008-06-08,562,24,562,Ismael Alassane,3,0,0
2008-06-08,562,24,24,Flávio Amado,29,0,0
2008-06-08,562,24,24,Yamba Asha,72,0,0
2008-06-08,716,516,716,Gilbert Mushangazhike,27,0,0
2008-06-08,716,516,716,Gilbert Mushangazhike,68,0,0
2008-06-09,528,380,528,Ruud van Nistelrooy,26,0,0
2008-06-09,528,380,528,Wesley Sneijder,31,0,0
2008-06-09,528,380,528,Giovanni van Bronckhorst,79,0,0
2008-06-10,300,752,752,Zlatan Ibrahimović,67,0,0
2008-06-10,300,752,752,Petter Hansson,72,0,0
2008-06-10,724,643,724,David Villa,20,0,0
2008-06-10,724,643,724,David Villa,44,0,0
2008-06-10,724,643,724,David Villa,75,0,0
2008-06-10,724,643,643,Roman Pavlyuchenko,86,0,0
2008-06-10,724,643,724,Cesc Fàbregas,90,0,0
2008-06-11,203,620,620,Deco,8,0,0
2008-06-11,203,620,203,Libor Sionko,17,0,0
2008-06-11,203,620,620,Cristiano Ronaldo,63,0,0
2008-06-11,203,620,620,Ricardo Quaresma,90,0,0
2008-06-11,756,792,756,Hakan Yakin,32,0,0
2008-06-11,756,792,792,Semih Şentürk,57,0,0
2008-06-11,756,792,792,Arda Turan,90,0,0
2008-06-12,40,616,616,Roger Guerreiro,30,0,0
2008-06-12,40,616,40,Ivica Vastić,90,0,1
2008-06-12,191,276,191,Darijo Srna,24,0,0
2008-06-12,191,276,191,Ivica Olić,62,0,0
2008-06-12,191,276,276,Lukas Podolski,79,0,0
2008-06-13,262,178,178,Dieumerci Mbokani,25,0,0
2008-06-13,262,178,178,Shabani Nonda,31,0,0
2008-06-13,262,178,178,Zola Matumona,40,0,0
2008-06-13,262,178,178,Dieumerci Mbokani,48,0,0
2008-06-13,262,178,178,Zola Matumona,49,0,0
2008-06-13,262,178,178,Trésor Mputu,79,0,0
2008-06-13,380,642,642,Adrian Mutu,55,0,0
2008-06-13,380,642,380,Christian Panucci,56,0,0
2008-06-13,528,250,528,Dirk Kuyt,9,0,0
2008-06-13,528,250,528,Robin van Persie,59,0,0
2008-06-13,528,250,250,Thierry Henry,71,0,0
2008-06-13,528,250,528,Arjen Robben,72,0,0
2008-06-13,528,250,528,Wesley Sneijder,90,0,0
2008-06-14,48,512,48,Faouzi Mubarak Aaish,41,0,0
2008-06-14,48,512,512,Ismail Al-Ajmi,72,0,0
2008-06-14,72,384,72,Diphetogo Selolwane,25,0,0
2008-06-14,72,384,384,Kanga Akalé,64,0,0
2008-06-14,148,180,180,Gervais Batota,30,0,0
2008-06-14,148,180,148,Hilaire Kédigui,40,0,0
2008-06-14,148,180,148,Armand Djerabe,47,0,0
2008-06-14,156,368,156,Zhou Haibin,33,0,0
2008-06-14,156,368,368,Emad Mohammed,41,0,0
2008-06-14,156,368,368,Nashat Akram,67,0,0
2008-06-14,266,288,266,Roguy Méyé,42,0,0
2008-06-14,266,288,266,Stéphane N'Guéma,66,0,0
2008-06-14,270,12,270,Tijan Jaiteh,19,0,1
2008-06-14,300,643,643,Konstantin Zyryanov,33,0,0
2008-06-14,308,188,308,Patrick Modeste,20,0,0
2008-06-14,308,188,308,Jason Roberts,27,0,0
2008-06-14,308,188,188,Armando Alonso,42,0,0
2008-06-14,308,188,188,Victor Núñez,75,0,0
2008-06-14,320,662,320,Mario Rafael Rodríguez,6,0,0
2008-06-14,320,662,320,Carlos Ruiz,36,0,0
2008-06-14,320,662,320,Carlos Ruiz,40,0,0
2008-06-14,320,662,320,Carlos Ruiz,58,0,0
2008-06-14,320,662,320,Carlos Ruiz,90,0,0
2008-06-14,320,662,320,Abner Trigueros,90,0,0
2008-06-14,404,716,404,McDonald Mariga,12,0,0
2008-06-14,404,716,404,Dennis Oliech,85,0,0
2008-06-14,414,784,784,Ismail Matar,23,0,0
2008-06-14,414,784,784,Ismail Matar,39,0,0
2008-06-14,414,784,414,Ahmad Ajab,52,0,0
2008-06-14,414,784,414,Ahmad Ajab,79,0,0
2008-06-14,414,784,784,Saif Mohammed Al Bishr,90,0,0
2008-06-14,454,818,454,Chiukepo Msowoya,90,0,0
2008-06-14,516,324,324,Ismaël Bangoura,25,0,0
2008-06-14,516,324,516,Rudolf Bester,41,0,0
2008-06-14,516,324,324,Pascal Feindouno,45,0,0
2008-06-14,562,204,204,Séïdath Tchomogo,59,0,0
2008-06-14,562,204,204,Razak Omotoyossi,65,0,0
2008-06-14,408,400,408,Hong Yong-jo,44,0,0
2008-06-14,408,400,408,Hong Yong-jo,72,0,0
2008-06-14,604,170,170,Hugo Rodallega,8,0,0
2008-06-14,604,170,604,Juan Carlos Mariño,40,0,0
2008-06-14,630,340,340,David Suazo,23,0,0
2008-06-14,630,340,630,Chris Megaloudis,32,0,0
2008-06-14,630,340,630,Petter Villegas,41,0,0
2008-06-14,630,340,340,Wilson Palacios,52,0,0
2008-06-14,634,36,36,Brett Emerton,17,0,0
2008-06-14,634,36,36,Brett Emerton,56,0,0
2008-06-14,634,36,36,Harry Kewell,74,0,0
2008-06-14,634,36,634,Khalfan Ibrahim,89,0,0
2008-06-14,646,504,646,Saïd Makasi,14,0,0
2008-06-14,646,504,646,Labama Bokota,58,0,0
2008-06-14,646,504,504,Youssef Safri,80,0,0
2008-06-14,646,504,646,Olivier Karekezi,90,0,0
2008-06-14,690,854,854,Moumouni Dagano,26,0,0
2008-06-14,690,854,690,Philip Zialor,46,0,0
2008-06-14,690,854,690,Don Annacoura,52,0,0
2008-06-14,690,854,854,Moumouni Dagano,55,0,0
2008-06-14,690,854,854,Moumouni Dagano,78,0,0
2008-06-14,694,710,694,Mohamed Kallon,22,0,1
2008-06-14,729,466,729,Ala'a Eldin Yousif,45,0,0
2008-06-14,729,466,466,Frédéric Kanouté,69,0,0
2008-06-14,729,466,729,Muhannad El Tahir,72,0,1
2008-06-14,729,466,729,Haytham Tambal,80,0,0
2008-06-14,729,466,466,Frédéric Kanouté,90,0,0
2008-06-14,740,328,740,Clifton Sandvliet,52,0,0
2008-06-14,752,724,724,Fernando Torres,15,0,0
2008-06-14,752,724,752,Zlatan Ibrahimović,34,0,0
2008-06-14,752,724,724,David Villa,90,0,0
2008-06-14,760,364,364,Gholamreza Rezaei,64,0,0
2008-06-14,760,364,364,Mohsen Khalili,90,0,0
2008-06-14,764,392,392,Marcus Tulio Tanaka,23,0,0
2008-06-14,764,392,392,Yuji Nakazawa,39,0,0
2008-06-14,764,392,392,Kengo Nakamura,89,0,0
2008-06-14,795,410,410,Kim Do-heon,14,0,0
2008-06-14,795,410,795,Guvanch Ovekov,77,0,1
2008-06-14,795,410,410,Kim Do-heon,86,0,0
2008-06-14,795,410,410,Kim Do-heon,90,0,1
2008-06-14,800,24,800,Eugene Ssepuuya,7,0,0
2008-06-14,800,24,800,Timothy Batabaire,19,0,0
2008-06-14,800,24,800,Dan Wagalauka,75,0,0
2008-06-14,800,24,24,Mantorras,90,0,0
2008-06-14,858,862,858,Diego Lugano,12,0,0
2008-06-14,858,862,862,Ronald Vargas,56,0,0
2008-06-14,860,422,860,Odil Ahmedov,50,0,0
2008-06-14,860,422,860,Odil Ahmedov,63,0,0
2008-06-14,860,422,860,Server Djeparov,90,0,0
2008-06-14,548,540,540,Ramon Djamali,73,0,0
2008-06-14,548,540,548,Etienne Mermer,77,0,0
2008-06-15,32,218,218,Patricio Urrutia,69,0,0
2008-06-15,32,218,32,Rodrigo Palacio,90,0,0
2008-06-15,84,484,484,Carlos Vela,66,0,0
2008-06-15,84,484,484,Jared Borgetti,90,0,1
2008-06-15,68,152,152,Gary Medel,29,0,0
2008-06-15,68,152,152,Gary Medel,76,0,0
2008-06-15,108,788,788,Radhi Jaïdi,66,0,0
2008-06-15,226,566,566,Joseph Yobo,5,0,0
2008-06-15,388,44,388,Ricardo Gardner,17,0,0
2008-06-15,388,44,388,Demar Phillips,23,0,0
2008-06-15,388,44,388,Marlon King,34,0,0
2008-06-15,388,44,388,Luton Shelton,51,0,0
2008-06-15,388,44,388,Luton Shelton,66,0,0
2008-06-15,388,44,388,Ian Goodison,75,0,0
2008-06-15,388,44,388,Omar Daley,89,0,0
2008-06-15,426,434,434,Ahmed Saad Osman,81,0,0
2008-06-15,430,686,686,El Hadji Diouf,47,0,0
2008-06-15,430,686,686,Cheikh Gueye,55,0,0
2008-06-15,430,686,430,Dioh Williams,78,0,0
2008-06-15,430,686,430,Oliver Makor,88,0,0
2008-06-15,450,508,508,Dário Monteiro,33,0,0
2008-06-15,450,508,450,Guy Mamihasindrahona,90,0,0
2008-06-15,480,132,132,Eduardo Fernando Gomes,43,0,1
2008-06-15,591,222,591,Luis Tejada,21,0,0
2008-06-15,600,76,600,Roque Santa Cruz,26,0,0
2008-06-15,600,76,600,Salvador Cabañas,49,0,0
2008-06-15,670,124,124,Issey Nakajima-Farran,32,0,0
2008-06-15,670,124,124,Ali Gerba,43,0,0
2008-06-15,670,124,124,Ali Gerba,88,0,0
2008-06-15,756,620,756,Hakan Yakin,71,0,0
2008-06-15,756,620,756,Hakan Yakin,83,0,1
2008-06-15,780,60,60,John Barry Nusum,8,0,0
2008-06-15,780,60,780,Stern John,22,0,0
2008-06-15,780,60,60,John Barry Nusum,40,0,0
2008-06-15,792,203,203,Jan Koller,34,0,0
2008-06-15,792,203,203,Jaroslav Plašil,62,0,0
2008-06-15,792,203,792,Arda Turan,75,0,0
2008-06-15,792,203,792,Nihat Kahveci,87,0,0
2008-06-15,792,203,792,Nihat Kahveci,89,0,0
2008-06-15,840,52,840,Clint Dempsey,1,0,0
